Pedido;Data Cadastro;Produto;Descrição Produto;Quantidade Compra;Unidade de Compra;Preço Unit. Compra;Fornecedor;Descrição Fornecedor;Situação Pedido;Previsão Entrega Inicial;Previsão Entrega Atual;Comprador;Nome Comprador;Condição Pagamento;Descrição Condição Pagamento;Data Recebimentos;Máscara de Entrada
61444;11/04/2024;40973;Adesivo Silicone;1;PC;34;24024;EVEL COMERCIO DE AUTOPECAS LTDA EPP;Atendido;11/04/2024;11/04/2024;55;Gabriel André Bertram;6;28 DIAS;08/04/2024;4.01.06.01.04.00005
62489;14/06/2024;40973;Adesivo Silicone;10;PC;74,28;20263;GESSNER MATERIAL DE CONSTRUCAO LTDA;Atendido;14/06/2024;14/06/2024;55;Gabriel André Bertram;6;28 DIAS;17/06/2024;4.01.06.01.04.00005
63759;13/08/2024;40973;Adesivo Silicone;1;PC;46,05;21721;KRAMBECK COMERCIO DE AUTOPECAS LTDA;Atendido;13/08/2024;13/08/2024;55;Gabriel André Bertram;5;21 DIAS;13/08/2024;4.01.06.01.04.00005
64086;30/08/2024;40973;Adesivo Silicone;20;PC;74,28;20263;GESSNER MATERIAL DE CONSTRUCAO LTDA;Atendido;30/08/2024;10/09/2024;55;Gabriel André Bertram;6;28 DIAS;10/09/2024;4.01.06.01.04.00005
64825;07/10/2024;40973;Adesivo Silicone;2;PC;32,825;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;07/10/2024;07/10/2024;55;Gabriel André Bertram;6;28 DIAS;08/10/2024;4.01.06.01.04.00005
60295;24/01/2024;40974;Pneu - Empilhadeira (HYSTER);4;PC;360,6;24730;R S PNEUS E EQUIPAMENTOS LTDA;Atendido;30/01/2024;30/01/2024;55;Gabriel André Bertram;23;30/60/90 DIAS;31/01/2024;4.01.05.01.01.00021
60688;26/02/2024;40974;Pneu - Empilhadeira (HYSTER);2;PC;2.050,00;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;27/02/2024;27/02/2024;55;Gabriel André Bertram;6;28 DIAS;23/02/2024;4.01.05.01.01.00021
61123;21/03/2024;40974;Pneu - Empilhadeira (HYSTER);2;PC;1.495,00;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;21/03/2024;21/03/2024;55;Gabriel André Bertram;6;28 DIAS;21/03/2024;4.01.05.01.01.00021
61378;05/04/2024;40974;Pneu - Empilhadeira (HYSTER);2;PC;1.081,00;24730;R S PNEUS E EQUIPAMENTOS LTDA;Atendido;05/04/2024;05/04/2024;55;Gabriel André Bertram;23;30/60/90 DIAS;12/04/2024;4.01.05.01.01.00021
61434;10/04/2024;40974;Pneu - Empilhadeira (HYSTER);2;PC;689,99;24730;R S PNEUS E EQUIPAMENTOS LTDA;Atendido;16/04/2024;19/04/2024;55;Gabriel André Bertram;23;30/60/90 DIAS;19/04/2024;4.01.05.01.01.00021
64295;10/09/2024;40974;Pneu - Empilhadeira (HYSTER);2;PC;1.018,55;24730;R S PNEUS E EQUIPAMENTOS LTDA;Atendido;10/09/2024;10/09/2024;55;Gabriel André Bertram;23;30/60/90 DIAS;10/09/2024;4.01.05.01.01.00021
64968;11/10/2024;40974;Pneu - Empilhadeira (HYSTER);4;PC;367,81;24730;R S PNEUS E EQUIPAMENTOS LTDA;Atendido;18/10/2024;18/10/2024;55;Gabriel André Bertram;23;30/60/90 DIAS;22/10/2024;4.01.05.01.01.00021
61779;03/05/2024;40993;Fita Dupla Face;3;PC;9;24306;L S K PAPELARIA LTDA;Atendido;06/05/2024;06/05/2024;55;Gabriel André Bertram;6;28 DIAS;07/05/2024;3.49.01.01.01.00032
60191;18/01/2024;41001;Capa Chuva;6;PC;35;23678;EQUIPAR PROTECAO INDIVIDUAL LTDA;Atendido;19/01/2024;19/01/2024;55;Gabriel André Bertram;6;28 DIAS;01/02/2024;3.01.01.01.08.00026
60311;26/01/2024;41001;Capa Chuva;5;PC;14,55;21644;CENCI & CIA. LTDA.;Atendido;02/02/2024;02/02/2024;55;Gabriel André Bertram;10;30/60 DIAS;09/02/2024;3.01.01.01.08.00026
66061;12/12/2024;41001;Capa Chuva;8;PC;38;24857;3 A EQUIPAMENTOS DE SEGURANCA LTDA;Atendido;13/12/2024;13/12/2024;55;Gabriel André Bertram;6;28 DIAS;16/12/2024;3.01.01.01.08.00026
60740;29/02/2024;41003;Tirante Escape (HYSTER);1;PC;52,22;21721;KRAMBECK COMERCIO DE AUTOPECAS LTDA;Atendido;29/02/2024;29/02/2024;55;Gabriel André Bertram;5;21 DIAS;29/02/2024;4.01.17.01.01.00027
61903;15/05/2024;41003;Tirante Escape (HYSTER);1;PC;52,45;21721;KRAMBECK COMERCIO DE AUTOPECAS LTDA;Atendido;15/05/2024;15/05/2024;109;Marcia - Compras;5;21 DIAS;16/05/2024;4.01.17.01.01.00027
65501;13/11/2024;41006;Valvula Descarga (Predial);1;PC;163;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;13/11/2024;13/11/2024;55;Gabriel André Bertram;7;30 DIAS;13/11/2024;4.01.14.01.01.00023
62543;18/06/2024;41007;Tubo Hidra (Predial);3;PC;15,03;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;18/06/2024;18/06/2024;55;Gabriel André Bertram;7;30 DIAS;18/06/2024;4.01.14.01.01.00024
63347;25/07/2024;41009;Bucha Reducao Soldavel 50x40mm;2;PC;2,745;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;25/07/2024;25/07/2024;55;Gabriel André Bertram;7;30 DIAS;23/07/2024;4.01.08.02.01.00078
63760;14/08/2024;41009;Bucha Reducao Soldavel 50x40mm;1;PC;2,75;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;14/08/2024;14/08/2024;55;Gabriel André Bertram;7;30 DIAS;14/08/2024;4.01.08.02.01.00078
60777;01/03/2024;41017;Carcaca Prot Termica Reitz (25801);2;PC;696,88;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;06/03/2024;06/03/2024;55;Gabriel André Bertram;91;28/42/56/70;09/04/2024;4.01.07.09.01.00031
63808;16/08/2024;41018;Facas 82mm (MAKITA);3;PC;16,75;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;16/08/2024;16/08/2024;55;Gabriel André Bertram;7;30 DIAS;20/08/2024;4.01.02.12.02.00003
62590;21/06/2024;41020;Limpador Contato Eletr (aerosol);2;PC;13,83;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;21/06/2024;24/06/2024;55;Gabriel André Bertram;84;42 dias;26/06/2024;4.01.02.01.01.00027
60147;16/01/2024;41026;Emenda Reta;20;PC;9,75;20552;DIMAROL COM. E REPR. LTDA;Atendido;19/01/2024;19/01/2024;55;Gabriel André Bertram;6;28 DIAS;30/01/2024;4.01.02.13.03.00006
64383;13/09/2024;41029;Tee Galv 1/4';1;PC;31;23101;SS COMERCIAL ELETRICA LTDA;Atendido;13/09/2024;13/09/2024;55;Gabriel André Bertram;3;10 DIAS;16/09/2024;4.01.14.01.01.00025
64574;24/09/2024;41029;Tee Galv 1/4';1;PC;20,52;22455;KRAMBECK INSTALADORA COM. MAT. CONSTR. LTDA;Atendido;24/09/2024;24/09/2024;55;Gabriel André Bertram;4;14 DIAS;24/09/2024;4.01.14.01.01.00025
66066;13/12/2024;41030;Niple Duplo 1/4 - GALV;4;PC;139,65;23709;SPRAYTOOLS COMERCIO DE MAQUINAS E SUPRIMENTOS EIRELI-ME;Atendido;13/12/2024;13/12/2024;55;Gabriel André Bertram;26;28/56;13/12/2024;4.01.07.11.02.00012
63338;25/07/2024;41033;Chave Combinada 18mm;1;PC;31,59;20991;CICAMPO MAQUINAS E FERRAMENTAS LTDA;Atendido;25/07/2024;25/07/2024;55;Gabriel André Bertram;6;28 DIAS;25/07/2024;4.01.11.01.01.00086
64308;10/09/2024;41035;Chave Combinada 22mm;1;PC;29,7;20991;CICAMPO MAQUINAS E FERRAMENTAS LTDA;Atendido;10/09/2024;10/09/2024;55;Gabriel André Bertram;6;28 DIAS;11/09/2024;4.01.11.01.01.00088
66121;17/12/2024;41036;Chave Combinada 24mm;1;PC;59,28;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;17/12/2024;17/12/2024;55;Gabriel André Bertram;6;28 DIAS;17/12/2024;4.01.11.01.01.00089
61574;22/04/2024;41038;Soquete 1/2' X 19mm;1;PC;50;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;22/04/2024;22/04/2024;55;Gabriel André Bertram;6;28 DIAS;22/04/2024;3.45.01.01.01.00017
66110;16/12/2024;41047;Suporte Extintor CO2/AGUA;1;PC;50;25023;BV COMERCIO DE PREVENTIVOS DE INCENDIO LTDA;Atendido;16/12/2024;16/12/2024;55;Gabriel André Bertram;6;28 DIAS;17/12/2024;4.01.18.01.01.00009
66066;13/12/2024;41048;Uniao Reta Tb08xTb08 (M16XM16);1;PC;91,24;23709;SPRAYTOOLS COMERCIO DE MAQUINAS E SUPRIMENTOS EIRELI-ME;Atendido;13/12/2024;13/12/2024;55;Gabriel André Bertram;26;28/56;13/12/2024;4.01.02.03.02.00010
62466;13/06/2024;41057;Plaqueta - Protetor Lateral(Contran;200;PC;0,01;24234;PROLATECH IND E COM DE ACESSORIOS LTDA;Atendido;15/07/2024;15/07/2024;109;Marcia - Compras;45;30/45/60/75;19/07/2024;1.99.04.01.08.00010
63143;16/07/2024;41057;Plaqueta - Protetor Lateral(Contran;200;PC;0,01;24234;PROLATECH IND E COM DE ACESSORIOS LTDA;Atendido;12/08/2024;12/08/2024;109;Marcia - Compras;45;30/45/60/75;12/08/2024;1.99.04.01.08.00010
64076;29/08/2024;41057;Plaqueta - Protetor Lateral(Contran;200;PC;0,01;24234;PROLATECH IND E COM DE ACESSORIOS LTDA;Atendido;07/10/2024;07/10/2024;109;Marcia - Compras;45;30/45/60/75;07/10/2024;1.99.04.01.08.00010
64208;05/09/2024;41057;Plaqueta - Protetor Lateral(Contran;200;PC;0,01;24234;PROLATECH IND E COM DE ACESSORIOS LTDA;Atendido;21/10/2024;21/10/2024;109;Marcia - Compras;45;30/45/60/75;11/10/2024;1.99.04.01.08.00010
65292;01/11/2024;41057;Plaqueta - Protetor Lateral(Contran;200;PC;0,01;24234;PROLATECH IND E COM DE ACESSORIOS LTDA;Atendido;15/01/2025;15/01/2025;109;Marcia - Compras;45;30/45/60/75;29/01/2025;1.99.04.01.08.00010
63766;14/08/2024;41071;Botao Emergencia;2;PC;55,38;21720;ELETROTECNICA F.C.LTDA.;Atendido;14/08/2024;14/08/2024;55;Gabriel André Bertram;6;28 DIAS;14/08/2024;4.01.20.01.01.00063
62790;01/07/2024;41075;Conector Macho;2;PC;79;23843;MARIO SERGIO FERREIRA;Atendido;01/07/2024;01/07/2024;55;Gabriel André Bertram;4;14 DIAS;01/07/2024;4.01.20.01.01.00067
66121;17/12/2024;41075;Conector Macho;1;PC;3,9;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;17/12/2024;17/12/2024;55;Gabriel André Bertram;6;28 DIAS;17/12/2024;4.01.20.01.01.00067
64301;10/09/2024;41082;Correia V B130;4;PC;137,5;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;10/09/2024;10/09/2024;55;Gabriel André Bertram;6;28 DIAS;10/09/2024;4.01.05.02.01.00030
65108;23/10/2024;41088;Rele Acoplador;1;PC;51,72;24351;SA ELETRICA INDUSTRIAL LTDA;Atendido;23/10/2024;23/10/2024;55;Gabriel André Bertram;6;28 DIAS;23/10/2024;4.01.02.01.01.00040
60692;26/02/2024;41124;Abracadeira Automotiva;1;UN;15,36;24433;ONFLEX BR MANGUEIRAS E CONEXOES LTDA;Atendido;26/02/2024;26/02/2024;55;Gabriel André Bertram;6;28 DIAS;26/02/2024;4.01.17.01.01.00029
61148;22/03/2024;41124;Abracadeira Automotiva;2;UN;30;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;22/03/2024;22/03/2024;55;Gabriel André Bertram;6;28 DIAS;20/03/2024;4.01.17.01.01.00029
61148;22/03/2024;41124;Abracadeira Automotiva;3;UN;21;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;22/03/2024;22/03/2024;55;Gabriel André Bertram;6;28 DIAS;20/03/2024;4.01.17.01.01.00029
63329;25/07/2024;41124;Abracadeira Automotiva;1;UN;6,55;20213;MELLO AUTO DIESEL LTDA.;Atendido;25/07/2024;25/07/2024;55;Gabriel André Bertram;2;7 DIAS;23/07/2024;4.01.17.01.01.00029
65480;12/11/2024;41127;Conexao Mang. Ar - automotiva;1;UN;49;23843;MARIO SERGIO FERREIRA;Atendido;12/11/2024;12/11/2024;55;Gabriel André Bertram;4;14 DIAS;13/11/2024;4.01.17.01.01.00032
61777;02/05/2024;41181;Pincel 302 1.1/2 Polegada;10;PC;4,38;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;09/05/2024;09/05/2024;55;Gabriel André Bertram;6;28 DIAS;15/05/2024;2.05.01.01.01.00004
64317;10/09/2024;41181;Pincel 302 1.1/2 Polegada;20;PC;4,11;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;16/09/2024;16/09/2024;55;Gabriel André Bertram;26;28/56;26/09/2024;2.05.01.01.01.00004
60107;11/01/2024;41182;Pincel 302 2 Polegada;10;PC;4,36;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;16/01/2024;16/01/2024;55;Gabriel André Bertram;84;42 dias;06/02/2024;2.05.01.01.01.00005
60757;29/02/2024;41182;Pincel 302 2 Polegada;10;PC;4,6;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;01/03/2024;01/03/2024;55;Gabriel André Bertram;84;42 dias;29/04/2024;2.05.01.01.01.00005
62186;30/05/2024;41182;Pincel 302 2 Polegada;10;PC;8,9;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;31/05/2024;05/06/2024;55;Gabriel André Bertram;6;28 DIAS;07/06/2024;2.05.01.01.01.00005
63407;29/07/2024;41182;Pincel 302 2 Polegada;10;PC;5,41;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;07/08/2024;31/07/2024;55;Gabriel André Bertram;26;28/56;02/08/2024;2.05.01.01.01.00005
64159;03/09/2024;41182;Pincel 302 2 Polegada;10;PC;5,41;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;09/09/2024;09/09/2024;55;Gabriel André Bertram;6;28 DIAS;08/10/2024;2.05.01.01.01.00005
64576;24/09/2024;41182;Pincel 302 2 Polegada;10;PC;3,56;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;24/09/2024;24/09/2024;55;Gabriel André Bertram;84;42 dias;25/09/2024;2.05.01.01.01.00005
65922;06/12/2024;41182;Pincel 302 2 Polegada;10;PC;5,41;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;11/12/2024;11/12/2024;55;Gabriel André Bertram;26;28/56;11/12/2024;2.05.01.01.01.00005
60273;23/01/2024;41183;Pincel 303 1 Polegada;20;PC;3,38;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;26/01/2024;26/01/2024;55;Gabriel André Bertram;26;28/56;29/01/2024;2.05.01.01.01.00006
64317;10/09/2024;41183;Pincel 303 1 Polegada;20;PC;2,8;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;16/09/2024;16/09/2024;55;Gabriel André Bertram;26;28/56;16/09/2024;2.05.01.01.01.00006
65769;29/11/2024;41183;Pincel 303 1 Polegada;20;PC;2,8;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;03/12/2024;03/12/2024;55;Gabriel André Bertram;26;28/56;05/12/2024;2.05.01.01.01.00006
61815;07/05/2024;41187;Trinco Fio Red. V.M. 250mm;1;PC;8,5;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;07/05/2024;07/05/2024;55;Gabriel André Bertram;6;28 DIAS;02/05/2024;4.01.05.01.04.00016
61909;16/05/2024;41189;Kit Ralo ABS Bebedouro;2;PC;14,04;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;16/05/2024;16/05/2024;109;Marcia - Compras;7;30 DIAS;15/05/2024;4.01.13.01.01.00487
63808;16/08/2024;41189;Kit Ralo ABS Bebedouro;2;PC;4;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;16/08/2024;16/08/2024;55;Gabriel André Bertram;7;30 DIAS;20/08/2024;4.01.13.01.01.00487
63808;16/08/2024;41189;Kit Ralo ABS Bebedouro;2;PC;10,25;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;16/08/2024;16/08/2024;55;Gabriel André Bertram;7;30 DIAS;20/08/2024;4.01.13.01.01.00487
61007;14/03/2024;41190;Rolamento Encosto (HYSTER);1;PC;130;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;14/03/2024;14/03/2024;55;Gabriel André Bertram;6;28 DIAS;12/03/2024;4.01.05.01.01.00025
64597;24/09/2024;41190;Rolamento Encosto (HYSTER);2;PC;130;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;24/09/2024;24/09/2024;55;Gabriel André Bertram;6;28 DIAS;25/09/2024;4.01.05.01.01.00025
64879;10/10/2024;41190;Rolamento Encosto (HYSTER);3;PC;130;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;10/10/2024;10/10/2024;55;Gabriel André Bertram;6;28 DIAS;11/10/2024;4.01.05.01.01.00025
64879;10/10/2024;41190;Rolamento Encosto (HYSTER);2;PC;89;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;10/10/2024;10/10/2024;55;Gabriel André Bertram;6;28 DIAS;11/10/2024;4.01.05.01.01.00025
60742;29/02/2024;41191;Bucha (HYSTER);1;PC;42;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;29/02/2024;29/02/2024;55;Gabriel André Bertram;6;28 DIAS;29/02/2024;4.01.05.01.01.00026
64487;19/09/2024;41191;Bucha (HYSTER);4;PC;48,26;23350;RETIFICA INDAIAL LTDA ME;Atendido;19/09/2024;19/09/2024;55;Gabriel André Bertram;6;28 DIAS;19/09/2024;4.01.05.01.01.00026
64879;10/10/2024;41191;Bucha (HYSTER);1;PC;69;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;10/10/2024;10/10/2024;55;Gabriel André Bertram;6;28 DIAS;11/10/2024;4.01.05.01.01.00026
65509;13/11/2024;41191;Bucha (HYSTER);2;PC;32;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;13/11/2024;13/11/2024;55;Gabriel André Bertram;6;28 DIAS;18/11/2024;4.01.05.01.01.00026
62490;14/06/2024;41192;Terminal Fio 201 (HYSTER);2;PC;0,74;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;14/06/2024;14/06/2024;55;Gabriel André Bertram;6;28 DIAS;17/06/2024;4.01.05.01.01.00027
60318;26/01/2024;41210;Rebolo Ponta Montada 1/4;1;PC;50,46;21600;CHIMAS INDUSTRIA E COMERCIO LTDA;Atendido;26/01/2024;26/01/2024;55;Gabriel André Bertram;12;28/42/56 DIAS;26/01/2024;4.01.16.01.01.00002
65386;06/11/2024;41221;Ponteira REI SP-3004;5;PC;271,81;22079;REI AUTO PARTS INDUSTRIA E COM.S/A;Atendido;07/11/2024;07/11/2024;109;Marcia - Compras;23;30/60/90 DIAS;13/11/2024;1.13.01.05.01.00076
66143;18/12/2024;41221;Ponteira REI SP-3004;3;PC;271,81;22079;REI AUTO PARTS INDUSTRIA E COM.S/A;Atendido;09/01/2025;13/01/2025;109;Marcia - Compras;23;30/60/90 DIAS;14/01/2025;1.13.01.05.01.00076
62963;09/07/2024;41272;Lustra Moveis;1;UN;8,9;23340;MAXXLIMP HIGIENE E LIMPEZA LTDA;Atendido;09/07/2024;09/07/2024;55;Gabriel André Bertram;6;28 DIAS;09/07/2024;3.46.01.01.01.00026
64409;16/09/2024;41272;Lustra Moveis;1;UN;23,9;23340;MAXXLIMP HIGIENE E LIMPEZA LTDA;Atendido;16/09/2024;16/09/2024;55;Gabriel André Bertram;6;28 DIAS;16/09/2024;3.46.01.01.01.00026
62790;01/07/2024;41283;Cabo Conector;2;PC;69;23843;MARIO SERGIO FERREIRA;Atendido;01/07/2024;01/07/2024;55;Gabriel André Bertram;4;14 DIAS;01/07/2024;4.01.20.01.01.00075
63024;11/07/2024;41283;Cabo Conector;2;PC;28,506;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;11/07/2024;11/07/2024;55;Gabriel André Bertram;6;28 DIAS;11/07/2024;4.01.20.01.01.00075
61365;04/04/2024;41286;Caixa Aco;1;PC;88,43;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;04/04/2024;04/04/2024;55;Gabriel André Bertram;6;28 DIAS;02/04/2024;4.01.20.01.01.00078
62039;23/05/2024;41288;Modulo MSS;1;PC;5.214,00;22367;METALURGICA VARZEA PAULISTA S/A;Atendido;22/07/2024;22/07/2024;55;Gabriel André Bertram;127;30% ANTECIPADO/28/42/56 DIAS;15/07/2024;4.01.20.01.01.00080
65450;11/11/2024;41288;Modulo MSS;4;PC;17,55;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;11/11/2024;11/11/2024;55;Gabriel André Bertram;7;30 DIAS;19/11/2024;4.01.20.01.01.00080
63332;25/07/2024;41292;Induzido 15-125;2;PC;240;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;25/07/2024;25/07/2024;55;Gabriel André Bertram;6;28 DIAS;25/07/2024;4.01.20.01.01.00094
64888;10/10/2024;41292;Induzido 15-125;1;PC;225;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;10/10/2024;10/10/2024;55;Gabriel André Bertram;6;28 DIAS;10/10/2024;4.01.20.01.01.00094
66125;17/12/2024;41292;Induzido 15-125;2;PC;203,999;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;17/12/2024;17/12/2024;55;Gabriel André Bertram;6;28 DIAS;17/12/2024;4.01.20.01.01.00094
60739;29/02/2024;41293;Estator 15-125;1;PC;140;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;29/02/2024;29/02/2024;55;Gabriel André Bertram;6;28 DIAS;01/03/2024;4.01.20.01.01.00095
61366;04/04/2024;41293;Estator 15-125;1;PC;170,19;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;04/04/2024;04/04/2024;55;Gabriel André Bertram;6;28 DIAS;02/04/2024;4.01.20.01.01.00095
61891;14/05/2024;41293;Estator 15-125;1;PC;199;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;14/05/2024;14/05/2024;109;Marcia - Compras;6;28 DIAS;14/05/2024;4.01.20.01.01.00095
61891;14/05/2024;41293;Estator 15-125;1;PC;199;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;14/05/2024;14/05/2024;109;Marcia - Compras;6;28 DIAS;14/05/2024;4.01.20.01.01.00095
61891;14/05/2024;41293;Estator 15-125;1;PC;199;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;14/05/2024;14/05/2024;109;Marcia - Compras;6;28 DIAS;14/05/2024;4.01.20.01.01.00095
63819;16/08/2024;41293;Estator 15-125;1;PC;175;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;16/08/2024;16/08/2024;55;Gabriel André Bertram;6;28 DIAS;19/08/2024;4.01.20.01.01.00095
64698;01/10/2024;41293;Estator 15-125;1;PC;199;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;01/10/2024;01/10/2024;55;Gabriel André Bertram;6;28 DIAS;01/10/2024;4.01.20.01.01.00095
65418;07/11/2024;41293;Estator 15-125;1;PC;76,11;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;07/11/2024;07/11/2024;55;Gabriel André Bertram;6;28 DIAS;08/11/2024;4.01.20.01.01.00095
65850;04/12/2024;41293;Estator 15-125;1;PC;112;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;04/12/2024;04/12/2024;55;Gabriel André Bertram;6;28 DIAS;04/12/2024;4.01.20.01.01.00095
64599;24/09/2024;41342;Chave Phillips GEDORE 3/16-4;1;UN;11,61;20991;CICAMPO MAQUINAS E FERRAMENTAS LTDA;Atendido;24/09/2024;24/09/2024;55;Gabriel André Bertram;6;28 DIAS;25/09/2024;4.01.11.01.01.00099
61815;07/05/2024;41354;Grampo R 3.0 X 50 (MANUTENCAO);1;PC;16,75;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;07/05/2024;07/05/2024;55;Gabriel André Bertram;6;28 DIAS;02/05/2024;4.01.21.01.01.00013
64383;13/09/2024;41371;Engate Flex. Anti-Chama(COMPRESSOR);1;PC;75;23101;SS COMERCIAL ELETRICA LTDA;Atendido;13/09/2024;13/09/2024;55;Gabriel André Bertram;3;10 DIAS;16/09/2024;4.01.05.01.02.00008
64383;13/09/2024;41371;Engate Flex. Anti-Chama(COMPRESSOR);1;PC;75;23101;SS COMERCIAL ELETRICA LTDA;Atendido;13/09/2024;13/09/2024;55;Gabriel André Bertram;3;10 DIAS;16/09/2024;4.01.05.01.02.00008
60667;22/02/2024;41381;Tinta Pincel Atomico Pilot PT 37ml;1;PC;9,8;24679;NATIVA COMERCIO DE MATERIAL PARA ESCRITORIO LTDA;Atendido;23/02/2024;23/02/2024;55;Gabriel André Bertram;6;28 DIAS;22/02/2024;3.49.01.01.01.00038
62705;27/06/2024;41381;Tinta Pincel Atomico Pilot PT 37ml;12;PC;9,8;24679;NATIVA COMERCIO DE MATERIAL PARA ESCRITORIO LTDA;Atendido;28/06/2024;28/06/2024;55;Gabriel André Bertram;6;28 DIAS;01/07/2024;3.49.01.01.01.00038
61454;11/04/2024;41382;Caneta Pilot Pincel Atomico AZ;2;PC;9,15;24306;L S K PAPELARIA LTDA;Atendido;12/04/2024;12/04/2024;55;Gabriel André Bertram;6;28 DIAS;15/04/2024;3.49.01.01.01.00039
61611;24/04/2024;41382;Caneta Pilot Pincel Atomico AZ;50;PC;3,8;24679;NATIVA COMERCIO DE MATERIAL PARA ESCRITORIO LTDA;Atendido;26/04/2024;26/04/2024;55;Gabriel André Bertram;6;28 DIAS;26/04/2024;3.49.01.01.01.00039
62401;12/06/2024;41382;Caneta Pilot Pincel Atomico AZ;50;PC;3,8;24679;NATIVA COMERCIO DE MATERIAL PARA ESCRITORIO LTDA;Atendido;14/06/2024;14/06/2024;55;Gabriel André Bertram;6;28 DIAS;13/06/2024;3.49.01.01.01.00039
60091;10/01/2024;41383;Caneta Pilot Pincel Atomico PT;36;PC;3,5;24679;NATIVA COMERCIO DE MATERIAL PARA ESCRITORIO LTDA;Atendido;11/01/2024;11/01/2024;55;Gabriel André Bertram;6;28 DIAS;12/01/2024;3.49.01.01.01.00040
61454;11/04/2024;41383;Caneta Pilot Pincel Atomico PT;2;PC;9,15;24306;L S K PAPELARIA LTDA;Atendido;12/04/2024;12/04/2024;55;Gabriel André Bertram;6;28 DIAS;15/04/2024;3.49.01.01.01.00040
61611;24/04/2024;41383;Caneta Pilot Pincel Atomico PT;50;PC;3,8;24679;NATIVA COMERCIO DE MATERIAL PARA ESCRITORIO LTDA;Atendido;26/04/2024;26/04/2024;55;Gabriel André Bertram;6;28 DIAS;26/04/2024;3.49.01.01.01.00040
